"SampleID";"url";"image_url";"latitude";"longitude";"positional_accuracy";"observed_on";"year";"flora";"predicted_family";"predicted_genus";"predicted_scientific_name";"predicted_scientific_name_without_author";"rank";"confidence_score";"predicted_organ";"predicted_organ_score";"error"
54855792;"https://www.inaturalist.org/observations/54855792";"https://inaturalist-open-data.s3.amazonaws.com/photos/87308138/original.jpg";42.43056333;-71.12441383;36;"2020-07-30";2020;"k-northeastern-u-s-a";"Apocynaceae";"Apocynum";"Apocynum cannabinum L.";"Apocynum cannabinum";1;0.93977;"plant_flower";0.80539;
55305303;"https://www.inaturalist.org/observations/55305303";"https://inaturalist-open-data.s3.amazonaws.com/photos/88055135/original.jpeg";50.1059595482;14.3895058028;2;"2020-07-30";2020;"k-middle-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.96321;"plant_flower";0.84067;
66160778;"https://www.inaturalist.org/observations/66160778";"https://inaturalist-open-data.s3.amazonaws.com/photos/106595594/original.jpeg";40.71934376;-73.65174922;;"2020-07-29";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.64144;"plant_flower";0.64215;
54750176;"https://www.inaturalist.org/observations/54750176";"https://static.inaturalist.org/photos/87136631/original.jpg";42.5653819275;-71.3453011774;10;"2020-07-29";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum verticillatum (Michx.) Pers.";"Pycnanthemum verticillatum";1;0.61589;"plant_flower";0.78988;
54745117;"https://www.inaturalist.org/observations/54745117";"https://static.inaturalist.org/photos/87128623/original.jpg";45.51119667;4.96838;6;"2020-07-29";2020;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha spicata L.";"Mentha spicata";1;0.61906;"plant_flower";0.89794;
54817533;"https://www.inaturalist.org/observations/54817533";"https://static.inaturalist.org/photos/87246664/original.jpeg";45.9192139;6.1419499;5425;"2020-07-29";2020;"k-southwestern-europe";"Rutaceae";"Ruta";"Ruta graveolens L.";"Ruta graveolens";1;0.63472;"plant_flower";0.70177;
54701212;"https://www.inaturalist.org/observations/54701212";"https://inaturalist-open-data.s3.amazonaws.com/photos/87055067/original.jpg";44.72092;-93.13664167;65;"2020-07-28";2020;"k-north-central-u-s-a";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.62795;"plant_flower";0.84236;
70835006;"https://www.inaturalist.org/observations/70835006";"https://static.inaturalist.org/photos/115228637/original.jpg";39.1006807425;-77.6729985792;213;"2020-07-28";2020;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.94736;"plant_flower";0.69349;
55112480;"https://www.inaturalist.org/observations/55112480";"https://static.inaturalist.org/photos/87728556/original.jpg";45.4382382;-76.353433;189;"2020-07-28";2020;"k-eastern-canada";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.77218;"plant_flower";0.75855;
308453986;"https://www.inaturalist.org/observations/308453986";"https://inaturalist-open-data.s3.amazonaws.com/photos/556478152/original.jpg";50.0142027464;8.20444547;31;"2020-07-28";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium campestre L.";"Eryngium campestre";1;0.78921;"plant_flower";0.5963;
54549469;"https://www.inaturalist.org/observations/54549469";"https://inaturalist-open-data.s3.amazonaws.com/photos/86802530/original.jpg";43.1230661344;-79.0500460845;48;"2020-07-27";2020;"k-northeastern-u-s-a";"Lamiaceae";"Monarda";"Monarda punctata L.";"Monarda punctata";1;0.85663;"plant_flower";0.89218;
54464233;"https://www.inaturalist.org/observations/54464233";"https://static.inaturalist.org/photos/86662321/original.jpg";47.8096833333;-0.6769916667;;"2020-07-26";2020;"k-southwestern-europe";"Apiaceae";"Heracleum";"Heracleum sphondylium L.";"Heracleum sphondylium";1;0.61599;"plant_flower";0.77776;
64479170;"https://www.inaturalist.org/observations/64479170";"https://inaturalist-open-data.s3.amazonaws.com/photos/103668349/original.jpeg";45.6837477555;10.9037772056;2;"2020-07-26";2020;"k-southeastern-europe";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.65824;"plant_flower";0.81661;
54396179;"https://www.inaturalist.org/observations/54396179";"https://inaturalist-open-data.s3.amazonaws.com/photos/86552149/original.jpeg";44.9282164;-93.2053822;257;"2020-07-25";2020;"k-north-central-u-s-a";"Asteraceae";"Eupatorium";"Eupatorium perfoliatum L.";"Eupatorium perfoliatum";1;0.56258;"plant_flower";0.86657;
54375124;"https://www.inaturalist.org/observations/54375124";"https://inaturalist-open-data.s3.amazonaws.com/photos/86519875/original.jpg";43.6981914483;-79.2924574957;15;"2020-07-25";2020;"k-eastern-canada";"Apiaceae";"Daucus";"Daucus carota L.";"Daucus carota";1;0.66871;"plant_flower";0.68358;
54307106;"https://www.inaturalist.org/observations/54307106";"https://static.inaturalist.org/photos/86407177/original.jpg";41.654265357;-91.4839014624;145;"2020-07-25";2020;"k-north-central-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.63736;"plant_flower";0.79666;
54613687;"https://www.inaturalist.org/observations/54613687";"https://inaturalist-open-data.s3.amazonaws.com/photos/86909036/original.jpg";50.1261936696;8.6586696818;34;"2020-07-25";2020;"k-middle-europe";"Asteraceae";"Solidago";"Solidago gigantea Aiton";"Solidago gigantea";1;0.52161;"plant_flower";0.85418;
54411268;"https://www.inaturalist.org/observations/54411268";"https://inaturalist-open-data.s3.amazonaws.com/photos/86576435/original.jpeg";46.3134803769;7.6396846769;;"2020-07-25";2020;"k-middle-europe";"Apiaceae";"Oenanthe";"Oenanthe pimpinelloides L.";"Oenanthe pimpinelloides";1;0.52632;"plant_flower";0.90464;
54614111;"https://www.inaturalist.org/observations/54614111";"https://inaturalist-open-data.s3.amazonaws.com/photos/86909788/original.jpg";50.1273835876;8.6590773795;34;"2020-07-25";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium campestre L.";"Eryngium campestre";1;0.81081;"plant_flower";0.73451;
54614467;"https://www.inaturalist.org/observations/54614467";"https://inaturalist-open-data.s3.amazonaws.com/photos/86910460/original.jpg";50.1274042244;8.6592490367;44;"2020-07-25";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium campestre L.";"Eryngium campestre";1;0.86019;"plant_flower";0.70502;
54615467;"https://www.inaturalist.org/observations/54615467";"https://inaturalist-open-data.s3.amazonaws.com/photos/86912034/original.jpeg";50.1281126453;8.6578971969;44;"2020-07-25";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium campestre L.";"Eryngium campestre";1;0.52715;"plant_flower";0.66507;
54201584;"https://www.inaturalist.org/observations/54201584";"https://static.inaturalist.org/photos/86233096/original.jpeg";42.5098465197;-83.3823107556;304;"2020-07-24";2020;"k-northeastern-u-s-a";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.85487;"plant_flower";0.90894;
55898365;"https://www.inaturalist.org/observations/55898365";"https://static.inaturalist.org/photos/89037557/original.jpg";44.1951364279;4.1509322689;31;"2020-07-24";2020;"k-southwestern-europe";"Apiaceae";"Eryngium";"Eryngium campestre L.";"Eryngium campestre";1;0.90545;"plant_flower";0.67663;
53962277;"https://www.inaturalist.org/observations/53962277";"https://inaturalist-open-data.s3.amazonaws.com/photos/85840638/original.jpeg";47.284497;5.078033;;"2020-07-22";2020;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha longifolia (L.) L.";"Mentha longifolia";1;0.79664;"plant_flower";0.83255;
53833072;"https://www.inaturalist.org/observations/53833072";"https://static.inaturalist.org/photos/85634662/original.jpg";41.7665194581;-70.059648743;10;"2020-07-21";2020;"k-northeastern-u-s-a";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.53913;"plant_flower";0.84776;
54026321;"https://www.inaturalist.org/observations/54026321";"https://inaturalist-open-data.s3.amazonaws.com/photos/85947202/original.jpeg";50.1264376;8.6571934;;"2020-07-21";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium campestre L.";"Eryngium campestre";1;0.91114;"plant_flower";0.75163;
53860769;"https://www.inaturalist.org/observations/53860769";"https://inaturalist-open-data.s3.amazonaws.com/photos/85678461/original.jpg";52.58639167;13.38569667;6;"2020-07-21";2020;"k-middle-europe";"Apiaceae";"Heracleum";"Heracleum sibiricum L.";"Heracleum sibiricum";1;0.50997;"plant_flower";0.86074;
53764473;"https://www.inaturalist.org/observations/53764473";"https://inaturalist-open-data.s3.amazonaws.com/photos/85522929/original.jpeg";50.2025478;8.5770309;1476;"2020-07-20";2020;"k-middle-europe";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.54685;"plant_flower";0.85377;
53842333;"https://www.inaturalist.org/observations/53842333";"https://inaturalist-open-data.s3.amazonaws.com/photos/85647850/original.jpg";48.1177035561;-1.6704173577;1;"2020-07-20";2020;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.96925;"plant_flower";0.82983;
68240494;"https://www.inaturalist.org/observations/68240494";"https://inaturalist-open-data.s3.amazonaws.com/photos/110443310/original.jpg";44.9538317621;8.1026983717;122;"2020-07-20";2020;"k-southeastern-europe";"Asteraceae";"Solidago";"Solidago gigantea Aiton";"Solidago gigantea";1;0.55163;"plant_flower";0.88738;
53723105;"https://www.inaturalist.org/observations/53723105";"https://inaturalist-open-data.s3.amazonaws.com/photos/85459009/original.jpg";48.0404383739;16.2906640023;174;"2020-07-20";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.69484;"plant_flower";0.89359;
56490129;"https://www.inaturalist.org/observations/56490129";"https://inaturalist-open-data.s3.amazonaws.com/photos/90029206/original.jpg";50.1244872473;8.6564857413;31;"2020-07-20";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium giganteum M.Bieb.";"Eryngium giganteum";1;0.90756;"plant_flower";0.64048;
53650296;"https://www.inaturalist.org/observations/53650296";"https://static.inaturalist.org/photos/85338372/original.jpg";38.94159667;-74.94777833;19;"2020-07-19";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.76731;"plant_flower";0.82443;
53822481;"https://www.inaturalist.org/observations/53822481";"https://inaturalist-open-data.s3.amazonaws.com/photos/85614201/original.jpeg";47.3309032726;9.7832664733;;"2020-07-19";2020;"k-middle-europe";"Apiaceae";"Astrantia";"Astrantia major L.";"Astrantia major";1;0.71526;"plant_flower";0.80506;
53564375;"https://www.inaturalist.org/observations/53564375";"https://inaturalist-open-data.s3.amazonaws.com/photos/85200781/original.jpg";47.6751116667;-122.3532866667;;"2020-07-18";2020;"k-northwestern-u-s-a";"Apiaceae";"Coriandrum";"Coriandrum sativum L.";"Coriandrum sativum";1;0.91786;"plant_flower";0.82517;
53511728;"https://www.inaturalist.org/observations/53511728";"https://inaturalist-open-data.s3.amazonaws.com/photos/85113291/original.jpg";37.9431777321;-122.5275583204;1005;"2020-07-18";2020;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum grande Greene";"Eriogonum grande";1;0.87728;"plant_flower";0.83403;
86575676;"https://www.inaturalist.org/observations/86575676";"https://inaturalist-open-data.s3.amazonaws.com/photos/142638205/original.jpg";40.8103629376;-73.955853757;61;"2020-07-18";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.77168;"plant_flower";0.69523;
53788394;"https://www.inaturalist.org/observations/53788394";"https://inaturalist-open-data.s3.amazonaws.com/photos/85561736/original.jpeg";43.6746947;-79.3335459;180;"2020-07-17";2020;"k-eastern-canada";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.5712;"plant_flower";0.86446;
53552430;"https://www.inaturalist.org/observations/53552430";"https://inaturalist-open-data.s3.amazonaws.com/photos/85180256/original.jpg";41.7973980225;-88.1387501484;15;"2020-07-17";2020;"k-north-central-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.50767;"plant_flower";0.877;
53606315;"https://www.inaturalist.org/observations/53606315";"https://inaturalist-open-data.s3.amazonaws.com/photos/85267080/original.jpg";49.5860199756;17.250242183;15;"2020-07-17";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.80424;"plant_flower";0.71586;
53301264;"https://www.inaturalist.org/observations/53301264";"https://inaturalist-open-data.s3.amazonaws.com/photos/84766100/original.jpg";41.7474454;-71.4089012;194;"2020-07-16";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.94034;"plant_flower";0.64965;
53301847;"https://www.inaturalist.org/observations/53301847";"https://inaturalist-open-data.s3.amazonaws.com/photos/84767767/original.jpg";41.7474454;-71.4089012;194;"2020-07-16";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.81913;"plant_flower";0.66442;
53245910;"https://www.inaturalist.org/observations/53245910";"https://inaturalist-open-data.s3.amazonaws.com/photos/84678904/original.jpg";45.9731944444;19.4250944444;;"2020-07-16";2020;"k-southeastern-europe";"Lamiaceae";"Mentha";"Mentha spicata L.";"Mentha spicata";1;0.5191;"plant_flower";0.79626;
54147452;"https://www.inaturalist.org/observations/54147452";"https://static.inaturalist.org/photos/86142853/original.jpeg";38.9591178418;16.58070568;1395;"2020-07-15";2020;"k-southeastern-europe";"Rhamnaceae";"Ziziphus";"Ziziphus jujuba Mill.";"Ziziphus jujuba";1;0.849;"plant_flower";0.73034;
53287460;"https://www.inaturalist.org/observations/53287460";"https://inaturalist-open-data.s3.amazonaws.com/photos/84744814/original.jpeg";43.3256222265;21.930069756;122;"2020-07-15";2020;"k-southeastern-europe";"Viburnaceae";"Sambucus";"Sambucus ebulus L.";"Sambucus ebulus";1;0.92973;"plant_flower";0.86393;
53117221;"https://www.inaturalist.org/observations/53117221";"https://inaturalist-open-data.s3.amazonaws.com/photos/84468081/original.jpg";39.1717326393;-77.2832469839;22;"2020-07-14";2020;"k-southeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.98038;"plant_flower";0.66761;
68348444;"https://www.inaturalist.org/observations/68348444";"https://inaturalist-open-data.s3.amazonaws.com/photos/110646797/original.jpg";41.0418822677;-73.8459821665;4;"2020-07-14";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum verticillatum (Michx.) Pers.";"Pycnanthemum verticillatum";1;0.68033;"plant_flower";0.81431;
62476726;"https://www.inaturalist.org/observations/62476726";"https://static.inaturalist.org/photos/100107214/original.jpeg";50.0488116094;19.9315345522;5748;"2020-07-14";2020;"k-middle-europe";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.94521;"plant_flower";0.76388;
194881108;"https://www.inaturalist.org/observations/194881108";"https://inaturalist-open-data.s3.amazonaws.com/photos/342686172/original.jpeg";48.8933985286;2.1682064181;12;"2020-07-13";2020;"k-southwestern-europe";"Apiaceae";"Bupleurum";"Bupleurum fruticosum L.";"Bupleurum fruticosum";1;0.62987;"plant_flower";0.70089;
85061877;"https://www.inaturalist.org/observations/85061877";"https://inaturalist-open-data.s3.amazonaws.com/photos/139894191/original.jpeg";42.2421798706;-83.0980606079;88;"2020-07-13";2020;"k-eastern-canada";"Asphodelaceae";"Hemerocallis";"Hemerocallis fulva (L.) L.";"Hemerocallis fulva";1;0.71182;"plant_flower";0.87524;
308453966;"https://www.inaturalist.org/observations/308453966";"https://inaturalist-open-data.s3.amazonaws.com/photos/556477998/original.jpg";49.7969866667;8.2563283333;;"2020-07-13";2020;"k-middle-europe";"Amaryllidaceae";"Allium";"Allium cepa L.";"Allium cepa";1;0.82413;"plant_flower";0.89148;
53025556;"https://www.inaturalist.org/observations/53025556";"https://inaturalist-open-data.s3.amazonaws.com/photos/84322312/original.jpeg";46.3328701;6.192647;3638;"2020-07-13";2020;"k-middle-europe";"Lamiaceae";"Origanum";"Origanum onites L.";"Origanum onites";1;0.62471;"plant_flower";0.78962;
52878602;"https://www.inaturalist.org/observations/52878602";"https://inaturalist-open-data.s3.amazonaws.com/photos/84080904/original.jpeg";40.0807690861;-74.2919081903;66;"2020-07-12";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.7996;"plant_flower";0.76587;
52687866;"https://www.inaturalist.org/observations/52687866";"https://static.inaturalist.org/photos/83780572/original.jpg";48.4744135097;1.3180154367;1691;"2020-07-11";2020;"k-southwestern-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.55708;"plant_flower";0.84512;
70135593;"https://www.inaturalist.org/observations/70135593";"https://inaturalist-open-data.s3.amazonaws.com/photos/113959672/original.jpeg";50.1246243499;8.5828895403;8;"2020-07-11";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.81488;"plant_flower";0.78683;
52718721;"https://www.inaturalist.org/observations/52718721";"https://static.inaturalist.org/photos/83822315/original.jpeg";42.8191778906;10.7672831789;263;"2020-07-11";2020;"k-southeastern-europe";"Apiaceae";"Eryngium";"Eryngium maritimum L.";"Eryngium maritimum";1;0.83267;"plant_flower";0.85721;
52725465;"https://www.inaturalist.org/observations/52725465";"https://inaturalist-open-data.s3.amazonaws.com/photos/83834524/original.jpg";38.64013667;-90.26653333;10;"2020-07-11";2020;"k-north-central-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum tenuifolium Schrad.";"Pycnanthemum tenuifolium";1;0.94422;"plant_flower";0.76305;
53211849;"https://www.inaturalist.org/observations/53211849";"https://static.inaturalist.org/photos/84616980/original.jpeg";42.2377880578;-71.1582984684;338;"2020-07-11";2020;"k-northeastern-u-s-a";"Lamiaceae";"Pycnanthemum";"Pycnanthemum muticum (Michx.) Pers.";"Pycnanthemum muticum";1;0.81252;"plant_flower";0.64275;
52574738;"https://www.inaturalist.org/observations/52574738";"https://inaturalist-open-data.s3.amazonaws.com/photos/83585249/original.jpg";50.0795266446;8.2114893929;29;"2020-07-10";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.81669;"plant_flower";0.80393;
52495162;"https://www.inaturalist.org/observations/52495162";"https://inaturalist-open-data.s3.amazonaws.com/photos/83451654/original.jpeg";49.9934460058;8.2456327137;2;"2020-07-09";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.67807;"plant_flower";0.79774;
52480625;"https://www.inaturalist.org/observations/52480625";"https://static.inaturalist.org/photos/83428462/original.jpg";43.8380930123;11.0568635067;1534;"2020-07-08";2020;"k-southeastern-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.58979;"plant_flower";0.68165;
52371930;"https://www.inaturalist.org/observations/52371930";"https://inaturalist-open-data.s3.amazonaws.com/photos/83245276/original.jpeg";48.2284029878;16.3863625884;5;"2020-07-08";2020;"k-middle-europe";"Apiaceae";"Falcaria";"Falcaria vulgaris Bernh.";"Falcaria vulgaris";1;0.67171;"plant_flower";0.75242;
52368094;"https://www.inaturalist.org/observations/52368094";"https://inaturalist-open-data.s3.amazonaws.com/photos/83242797/original.jpg";47.9969933897;7.8582058567;4;"2020-07-07";2020;"k-middle-europe";"Sapindaceae";"Aesculus";"Aesculus parviflora Walter";"Aesculus parviflora";1;0.7203;"plant_flower";0.9313;
52270320;"https://www.inaturalist.org/observations/52270320";"https://inaturalist-open-data.s3.amazonaws.com/photos/83079494/original.jpeg";50.1233194237;8.6545500021;60;"2020-07-07";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium giganteum M.Bieb.";"Eryngium giganteum";1;0.75568;"plant_flower";0.79005;
52268679;"https://www.inaturalist.org/observations/52268679";"https://inaturalist-open-data.s3.amazonaws.com/photos/83077038/original.jpeg";50.1233194237;8.6545500021;60;"2020-07-07";2020;"k-middle-europe";"Apiaceae";"Eryngium";"Eryngium planum L.";"Eryngium planum";1;0.86555;"plant_flower";0.69188;
52411678;"https://www.inaturalist.org/observations/52411678";"https://inaturalist-open-data.s3.amazonaws.com/photos/83315140/original.jpg";47.7270392961;-122.3953150634;70714;"2020-07-06";2020;"k-northwestern-u-s-a";"Apiaceae";"Coriandrum";"Coriandrum sativum L.";"Coriandrum sativum";1;0.91554;"plant_flower";0.81773;
52067242;"https://www.inaturalist.org/observations/52067242";"https://inaturalist-open-data.s3.amazonaws.com/photos/82747859/original.jpg";46.175978;6.122136;;"2020-07-05";2020;"k-middle-europe";"Bignoniaceae";"Campsis";"Campsis grandiflora (Thunb.) K.Schum.";"Campsis grandiflora";1;0.63406;"plant_flower";0.82644;
52022505;"https://www.inaturalist.org/observations/52022505";"https://inaturalist-open-data.s3.amazonaws.com/photos/82679482/original.jpg";46.71022833;15.782275;24;"2020-07-05";2020;"k-southeastern-europe";"Apiaceae";"Foeniculum";"Foeniculum vulgare Mill.";"Foeniculum vulgare";1;0.53895;"plant_flower";0.72285;
52069178;"https://www.inaturalist.org/observations/52069178";"https://inaturalist-open-data.s3.amazonaws.com/photos/82751949/original.jpeg";46.9750406171;8.3225724018;919;"2020-07-05";2020;"k-middle-europe";"Viburnaceae";"Sambucus";"Sambucus ebulus L.";"Sambucus ebulus";1;0.57844;"plant_flower";0.89816;
52001045;"https://www.inaturalist.org/observations/52001045";"https://static.inaturalist.org/photos/82646420/original.jpeg";41.9264259336;-8.8068208694;;"2020-07-05";2020;"k-southwestern-europe";"Cistaceae";"Cistus";"Cistus inflatus Pourr. ex J.-P.Demoly";"Cistus inflatus";1;0.72792;"plant_flower";0.89036;
51838445;"https://www.inaturalist.org/observations/51838445";"https://static.inaturalist.org/photos/82378852/original.jpeg";48.9025185558;9.1734880588;50;"2020-07-03";2020;"k-middle-europe";"Apiaceae";"Falcaria";"Falcaria vulgaris Bernh.";"Falcaria vulgaris";1;0.84125;"plant_flower";0.7928;
51892727;"https://www.inaturalist.org/observations/51892727";"https://inaturalist-open-data.s3.amazonaws.com/photos/82471727/original.jpg";43.486713;-80.563816;;"2020-07-01";2020;"k-eastern-canada";"Amaryllidaceae";"Allium";"Allium caeruleum Pall.";"Allium caeruleum";1;0.86123;"plant_flower";0.86288;
51915884;"https://www.inaturalist.org/observations/51915884";"https://inaturalist-open-data.s3.amazonaws.com/photos/82504890/original.jpg";46.7718582153;0.5328267811;;"2020-07-01";2020;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.81201;"plant_flower";0.60727;
51407572;"https://www.inaturalist.org/observations/51407572";"https://inaturalist-open-data.s3.amazonaws.com/photos/81671405/original.jpg";37.43422;-122.0957533333;;"2020-06-29";2020;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.82974;"plant_flower";0.87932;
51405431;"https://www.inaturalist.org/observations/51405431";"https://inaturalist-open-data.s3.amazonaws.com/photos/81667598/original.jpg";35.9320323;-79.0356315;203;"2020-06-29";2020;"k-southeastern-u-s-a";"Apiaceae";"Eryngium";"Eryngium yuccifolium Michx.";"Eryngium yuccifolium";1;0.93899;"plant_flower";0.77452;
51325329;"https://www.inaturalist.org/observations/51325329";"https://inaturalist-open-data.s3.amazonaws.com/photos/81536039/original.jpeg";42.6056290488;-71.6159874479;31;"2020-06-28";2020;"k-northeastern-u-s-a";"Rhamnaceae";"Ceanothus";"Ceanothus americanus L.";"Ceanothus americanus";1;0.57722;"plant_flower";0.86024;
51104269;"https://www.inaturalist.org/observations/51104269";"https://static.inaturalist.org/photos/81835456/original.jpg";48.5128869052;5.5072178319;33;"2020-06-27";2020;"k-southwestern-europe";"Asteraceae";"Helichrysum";"Helichrysum italicum (Roth) G.Don";"Helichrysum italicum";1;0.57511;"plant_flower";0.92409;
51092687;"https://www.inaturalist.org/observations/51092687";"https://inaturalist-open-data.s3.amazonaws.com/photos/81160981/original.jpg";46.551639936;6.6372942645;10;"2020-06-27";2020;"k-middle-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.9105;"plant_flower";0.77067;
51040696;"https://www.inaturalist.org/observations/51040696";"https://inaturalist-open-data.s3.amazonaws.com/photos/81074734/original.jpg";42.8954494821;-100.5098718383;31;"2020-06-26";2020;"k-north-central-u-s-a";"Fabaceae";"Melilotus";"Melilotus albus Medik.";"Melilotus albus";1;0.82793;"plant_flower";0.63902;
66092096;"https://www.inaturalist.org/observations/66092096";"https://inaturalist-open-data.s3.amazonaws.com/photos/106470527/original.jpeg";40.71941597;-73.65172874;;"2020-06-24";2020;"k-northeastern-u-s-a";"Apocynaceae";"Apocynum";"Apocynum cannabinum L.";"Apocynum cannabinum";1;0.50843;"plant_flower";0.76731;
50551682;"https://www.inaturalist.org/observations/50551682";"https://inaturalist-open-data.s3.amazonaws.com/photos/80270279/original.jpg";49.5995643821;11.0072485749;22;"2020-06-22";2020;"k-middle-europe";"Euphorbiaceae";"Euphorbia";"Euphorbia seguieriana Neck.";"Euphorbia seguieriana";1;0.56326;"plant_flower";0.67067;
50540490;"https://www.inaturalist.org/observations/50540490";"https://static.inaturalist.org/photos/80252592/original.jpeg";48.0941668;-1.6602353;16;"2020-06-22";2020;"k-southwestern-europe";"Rutaceae";"Ruta";"Ruta graveolens L.";"Ruta graveolens";1;0.80995;"plant_flower";0.84321;
50540406;"https://www.inaturalist.org/observations/50540406";"https://static.inaturalist.org/photos/80252434/original.jpeg";48.0941656;-1.6602343;13;"2020-06-22";2020;"k-southwestern-europe";"Rutaceae";"Ruta";"Ruta graveolens L.";"Ruta graveolens";1;0.84072;"plant_flower";0.78297;
50531278;"https://www.inaturalist.org/observations/50531278";"https://static.inaturalist.org/photos/80238228/original.jpeg";46.0996711484;-0.8438400552;2104;"2020-06-21";2020;"k-southwestern-europe";"Celastraceae";"Euonymus";"Euonymus japonicus Thunb.";"Euonymus japonicus";1;0.76083;"plant_flower";0.53268;
50665609;"https://www.inaturalist.org/observations/50665609";"https://static.inaturalist.org/photos/80607037/original.jpg";49.5129995367;8.3099309491;318;"2020-06-20";2020;"k-middle-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.84229;"plant_flower";0.86113;
50225655;"https://www.inaturalist.org/observations/50225655";"https://inaturalist-open-data.s3.amazonaws.com/photos/79753688/original.jpg";37.4216262516;-122.1666086731;7;"2020-06-19";2020;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum grande Greene";"Eriogonum grande";1;0.97685;"plant_flower";0.90289;
49987141;"https://www.inaturalist.org/observations/49987141";"https://inaturalist-open-data.s3.amazonaws.com/photos/79366838/original.jpeg";37.2482763;-121.9363005;593;"2020-06-17";2020;"k-southwestern-u-s-a";"Rosaceae";"Photinia";"Photinia arbutifolia Lindl.";"Photinia arbutifolia";1;0.5297;"plant_flower";0.8896;
