"SampleID";"image_url";"year";"latitude";"longitude";"expected_family";"predicted_family";"acc_familly";"expected_genus";"predicted_genus";"acc_genus"
85334984;"https://inaturalist-open-data.s3.amazonaws.com/photos/140388646/original.jpg";2021;45.4802812465;-76.0764245145;"Rhamnaceae";"Rhamnaceae";TRUE;"Ceanothus";"Ceanothus";TRUE
85367479;"https://static.inaturalist.org/photos/140444688/original.jpg";2021;38.831925;-77.0528555;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
85420903;"https://inaturalist-open-data.s3.amazonaws.com/photos/140543714/original.jpeg";2021;38.0545149;-122.2295276;"Polygonaceae";"Polygonaceae";TRUE;"Eriogonum";"Eriogonum";TRUE
85422599;"https://static.inaturalist.org/photos/140546150/original.png";2021;45.4131699506;-122.7402841517;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Anethum";FALSE
85477580;"https://inaturalist-open-data.s3.amazonaws.com/photos/140646544/original.jpg";2021;44.1997019751;-77.8898805779;"Asteraceae";"Asteraceae";TRUE;"Achillea";"Achillea";TRUE
85611949;"https://inaturalist-open-data.s3.amazonaws.com/photos/140889329/original.jpeg";2021;42.8455342;-78.8622364997;"Aquifoliaceae";"Apocynaceae";FALSE;"Ilex";"Apocynum";FALSE
85638837;"https://static.inaturalist.org/photos/140929020/original.jpg";2021;52.5203663042;13.4415124994;"Asteraceae";"Asteraceae";TRUE;"Erigeron";"Erigeron";TRUE
85702198;"https://inaturalist-open-data.s3.amazonaws.com/photos/141052653/original.jpeg";2021;45.54798;-122.570367;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Foeniculum";TRUE
85704583;"https://inaturalist-open-data.s3.amazonaws.com/photos/141057442/original.jpg";2021;49.3233392732;-122.9809479503;"Anacardiaceae";"Anacardiaceae";TRUE;"Rhus";"Rhus";TRUE
85716289;"https://inaturalist-open-data.s3.amazonaws.com/photos/141077828/original.jpeg";2021;38.971025453;-76.948048087;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
85721461;"https://inaturalist-open-data.s3.amazonaws.com/photos/141089862/original.jpeg";2021;45.5478627;-122.5703991997;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Foeniculum";TRUE
85761436;"https://inaturalist-open-data.s3.amazonaws.com/photos/141161499/original.jpg";2021;42.3960686151;-71.9658675333;"Asteraceae";"Asteraceae";TRUE;"Tagetes";"Tagetes";TRUE
85795514;"https://inaturalist-open-data.s3.amazonaws.com/photos/141222528/original.jpeg";2021;39.0945837595;-77.4039992488;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
85856353;"https://static.inaturalist.org/photos/141334090/original.jpg";2021;41.9918583333;-82.8778916667;"Hydrangeaceae";"Hydrangeaceae";TRUE;"Hydrangea";"Hydrangea";TRUE
85946533;"https://inaturalist-open-data.s3.amazonaws.com/photos/141485270/original.jpeg";2021;35.8758217434;-81.5040027987;"Aquifoliaceae";"Celastraceae";FALSE;"Ilex";"Euonymus";FALSE
86060774;"https://inaturalist-open-data.s3.amazonaws.com/photos/141707224/original.jpg";2021;38.807029575;-77.3906952481;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
86155996;"https://static.inaturalist.org/photos/141884811/original.jpeg";2021;41.4207572936;2.0999338625;"Rosaceae";"Rosaceae";TRUE;"Rubus";"Rubus";TRUE
86355711;"https://inaturalist-open-data.s3.amazonaws.com/photos/142248746/original.jpg";2021;40.9429366667;-77.7871866667;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Pastinaca";FALSE
86383776;"https://inaturalist-open-data.s3.amazonaws.com/photos/142300648/original.jpeg";2021;49.5023646595;5.8636287815;"Asteraceae";"Asteraceae";TRUE;"Erigeron";"Erigeron";TRUE
86400030;"https://static.inaturalist.org/photos/142329014/original.jpg";2021;46.69262;7.6733633333;"Asteraceae";"Asteraceae";TRUE;"Achillea";"Achillea";TRUE
86459717;"https://inaturalist-open-data.s3.amazonaws.com/photos/142431002/original.jpg";2021;49.4154163058;8.6691706419;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
86460987;"https://inaturalist-open-data.s3.amazonaws.com/photos/142432723/original.jpeg";2021;41.4500396537;-70.5662923147;"Apocynaceae";"Apocynaceae";TRUE;"Asclepias";"Asclepias";TRUE
86575676;"https://inaturalist-open-data.s3.amazonaws.com/photos/142638205/original.jpg";2020;40.8103629376;-73.955853757;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
86586070;"https://inaturalist-open-data.s3.amazonaws.com/photos/142653870/original.jpeg";2021;49.8633863167;8.631766789;"Fabaceae";"Fabaceae";TRUE;"Melilotus";"Melilotus";TRUE
86601929;"https://inaturalist-open-data.s3.amazonaws.com/photos/142693702/original.jpeg";2021;49.857504159;8.638143666;"Fabaceae";"Fabaceae";TRUE;"Melilotus";"Melilotus";TRUE
86615501;"https://static.inaturalist.org/photos/142719200/original.jpeg";2021;39.1333399247;-76.6645373125;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
86651164;"https://inaturalist-open-data.s3.amazonaws.com/photos/142783747/original.jpeg";2021;38.0545149;-122.2295276;"Polygonaceae";"Polygonaceae";TRUE;"Eriogonum";"Eriogonum";TRUE
86656197;"https://inaturalist-open-data.s3.amazonaws.com/photos/142793671/original.jpeg";2021;47.6240495382;-122.2052389218;"Apiaceae";"Apiaceae";TRUE;"Astrantia";"Astrantia";TRUE
86712330;"https://inaturalist-open-data.s3.amazonaws.com/photos/142889095/original.jpeg";2021;42.4347185469;-71.4563601448;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
86712335;"https://inaturalist-open-data.s3.amazonaws.com/photos/142894361/original.jpg";2021;42.4347185469;-71.4563601448;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
86729612;"https://static.inaturalist.org/photos/142926152/original.jpeg";2021;48.8437377519;2.3598151834;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
87192226;"https://inaturalist-open-data.s3.amazonaws.com/photos/143713216/original.jpg";2021;48.8223508799;2.4602269626;"Amaryllidaceae";"Amaryllidaceae";TRUE;"Allium";"Allium";TRUE
87212559;"https://inaturalist-open-data.s3.amazonaws.com/photos/143731129/original.jpeg";2021;43.7238421576;-79.3647911846;"Asteraceae";"Asteraceae";TRUE;"Cirsium";"Cirsium";TRUE
87293276;"https://inaturalist-open-data.s3.amazonaws.com/photos/143897427/original.jpg";2021;39.3211166667;-84.378175;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
87457320;"https://inaturalist-open-data.s3.amazonaws.com/photos/144193082/original.jpeg";2021;38.9763637;-76.945559;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
87504405;"https://inaturalist-open-data.s3.amazonaws.com/photos/144280324/original.jpeg";2021;47.6304732311;-122.0900562778;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Foeniculum";TRUE
87551836;"https://inaturalist-open-data.s3.amazonaws.com/photos/144360929/original.jpg";2021;50.1210721667;8.6689633333;"Hypericaceae";"Hypericaceae";TRUE;"Hypericum";"Hypericum";TRUE
87617749;"https://inaturalist-open-data.s3.amazonaws.com/photos/144474559/original.jpeg";2021;48.8460769653;9.2106800079;"Fabaceae";"Fabaceae";TRUE;"Melilotus";"Melilotus";TRUE
87618786;"https://inaturalist-open-data.s3.amazonaws.com/photos/144476444/original.jpeg";2021;47.6965606667;-122.3735391667;"Rosaceae";"Rosaceae";TRUE;"Potentilla";"Dasiphora";FALSE
87665867;"https://static.inaturalist.org/photos/144560705/original.jpeg";2021;37.8065891057;-122.2590726614;"Asteraceae";"Asteraceae";TRUE;"Baccharis";"Baccharis";TRUE
87714402;"https://inaturalist-open-data.s3.amazonaws.com/photos/145093548/original.jpeg";2021;48.4007557109;11.7283931002;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
87725807;"https://inaturalist-open-data.s3.amazonaws.com/photos/144665713/original.jpg";2021;38.8608466667;-94.6843033333;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
87767209;"https://inaturalist-open-data.s3.amazonaws.com/photos/144736585/original.jpg";2021;50.6191657345;3.1255926226;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Foeniculum";TRUE
87791466;"https://static.inaturalist.org/photos/144780359/original.jpeg";2021;45.5759861111;-122.70745;"Amaryllidaceae";"Amaryllidaceae";TRUE;"Allium";"Allium";TRUE
87917459;"https://inaturalist-open-data.s3.amazonaws.com/photos/145011014/original.jpeg";2021;47.5597839355;-122.3176956177;"Apiaceae";"Apiaceae";TRUE;"Coriandrum";"Coriandrum";TRUE
87948784;"https://inaturalist-open-data.s3.amazonaws.com/photos/145057354/original.jpg";2021;37.2358283123;-121.8879598932;"Celastraceae";"Celastraceae";TRUE;"Euonymus";"Euonymus";TRUE
88148358;"https://inaturalist-open-data.s3.amazonaws.com/photos/145401808/original.jpg";2021;44.3626057266;-68.2081990232;"Araliaceae";"Araliaceae";TRUE;"Aralia";"Aralia";TRUE
88199955;"https://inaturalist-open-data.s3.amazonaws.com/photos/145495906/original.jpeg";2021;38.7846201997;-77.2985163997;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
88362381;"https://static.inaturalist.org/photos/145783797/original.jpeg";2021;50.1264376;8.6571934;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
88393528;"https://inaturalist-open-data.s3.amazonaws.com/photos/145836871/original.jpeg";2021;49.8577178565;8.6384732281;"Brassicaceae";"Brassicaceae";TRUE;"Berteroa";"Berteroa";TRUE
88436952;"https://inaturalist-open-data.s3.amazonaws.com/photos/145910113/original.jpg";2021;43.7776402793;-79.3777716108;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Pastinaca";FALSE
88445671;"https://inaturalist-open-data.s3.amazonaws.com/photos/145927604/original.jpg";2021;45.5867828178;-122.7230747231;"Amaranthaceae";"Amaranthaceae";TRUE;"Celosia";"Celosia";TRUE
88471964;"https://inaturalist-open-data.s3.amazonaws.com/photos/145974139/original.jpeg";2021;38.0545149;-122.2295276;"Polygonaceae";"Polygonaceae";TRUE;"Eriogonum";"Eriogonum";TRUE
88536860;"https://inaturalist-open-data.s3.amazonaws.com/photos/146089275/original.jpg";2021;48.7708784;2.5221629;"Primulaceae";"Primulaceae";TRUE;"Lysimachia";"Lysimachia";TRUE
88574253;"https://inaturalist-open-data.s3.amazonaws.com/photos/146153413/original.jpg";2021;41.1499111667;-81.3869333333;"Asteraceae";"Asteraceae";TRUE;"Erigeron";"Erigeron";TRUE
88590639;"https://static.inaturalist.org/photos/146182893/original.jpeg";2021;41.369871;-73.009743;"Apocynaceae";"Apocynaceae";TRUE;"Apocynum";"Apocynum";TRUE
88631682;"https://inaturalist-open-data.s3.amazonaws.com/photos/146258110/original.jpg";2021;42.3462055297;-76.2395185372;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
88753589;"https://inaturalist-open-data.s3.amazonaws.com/photos/146478502/original.jpg";2021;41.8077;-87.99923;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
88854207;"https://inaturalist-open-data.s3.amazonaws.com/photos/146658804/original.jpg";2021;38.9577080172;-77.2619446812;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
88855221;"https://inaturalist-open-data.s3.amazonaws.com/photos/146660624/original.jpeg";2021;44.12163061;-123.13387087;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
88949899;"https://static.inaturalist.org/photos/146831185/original.jpeg";2021;47.7246343135;-122.2231887281;"Asteraceae";"Asteraceae";TRUE;"Anaphalis";"Anaphalis";TRUE
88972333;"https://inaturalist-open-data.s3.amazonaws.com/photos/146869986/original.jpg";2021;50.1280583333;8.6581916667;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
89088460;"https://inaturalist-open-data.s3.amazonaws.com/photos/147072849/original.jpg";2021;52.2173613486;21.0302945915;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Foeniculum";TRUE
89333398;"https://inaturalist-open-data.s3.amazonaws.com/photos/147510790/original.jpg";2021;48.1357116667;16.2392366667;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
89379619;"https://inaturalist-open-data.s3.amazonaws.com/photos/147590171/original.jpg";2021;43.2905533333;-79.8748466667;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
89424392;"https://inaturalist-open-data.s3.amazonaws.com/photos/147669683/original.jpg";2021;43.778243;-79.3827578;"Apiaceae";"Apiaceae";TRUE;"Foeniculum";"Pastinaca";FALSE
89474750;"https://inaturalist-open-data.s3.amazonaws.com/photos/147761375/original.jpeg";2021;48.6499149014;9.573572427;"Hydrangeaceae";"Hydrangeaceae";TRUE;"Hydrangea";"Hydrangea";TRUE
89663170;"https://static.inaturalist.org/photos/148092075/original.jpeg";2021;46.115975987;-0.9349952638;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
89679915;"https://inaturalist-open-data.s3.amazonaws.com/photos/148164187/original.jpg";2021;42.5261502201;-96.4076915571;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
89859099;"https://inaturalist-open-data.s3.amazonaws.com/photos/148434483/original.jpg";2021;40.7935921129;-82.7854291559;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
89899188;"https://inaturalist-open-data.s3.amazonaws.com/photos/148507007/original.jpeg";2021;48.699224;2.140404;"Apiaceae";"Apiaceae";TRUE;"Heracleum";"Heracleum";TRUE
89983510;"https://inaturalist-open-data.s3.amazonaws.com/photos/148651076/original.jpg";2021;39.5714925168;-77.6437748666;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90112168;"https://inaturalist-open-data.s3.amazonaws.com/photos/148884267/original.jpeg";2021;39.5284058627;-84.4959799655;"Apiaceae";"Apiaceae";TRUE;"Daucus";"Daucus";TRUE
90406607;"https://inaturalist-open-data.s3.amazonaws.com/photos/149420190/original.jpg";2021;44.9637416956;-93.1448138811;"Hydrangeaceae";"Hydrangeaceae";TRUE;"Hydrangea";"Hydrangea";TRUE
90456214;"https://static.inaturalist.org/photos/149503193/original.jpg";2021;46.2096033092;14.5489004631;"Hydrangeaceae";"Hydrangeaceae";TRUE;"Hydrangea";"Hydrangea";TRUE
90469481;"https://static.inaturalist.org/photos/149526342/original.jpeg";2021;43.0139773225;-82.3606783288;"Asteraceae";"Asteraceae";TRUE;"Anaphalis";"Anaphalis";TRUE
90595540;"https://inaturalist-open-data.s3.amazonaws.com/photos/149743334/original.jpeg";2021;40.6550020972;-74.0033536602;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
90611839;"https://inaturalist-open-data.s3.amazonaws.com/photos/149774252/original.jpeg";2021;45.3953912959;-75.8440732956;"Asteraceae";"Asteraceae";TRUE;"Euthamia";"Euthamia";TRUE
90618975;"https://inaturalist-open-data.s3.amazonaws.com/photos/149788301/original.jpeg";2021;38.0545149;-122.2295276;"Polygonaceae";"Polygonaceae";TRUE;"Eriogonum";"Eriogonum";TRUE
90644479;"https://static.inaturalist.org/photos/149832743/original.jpeg";2021;46.6346980556;1.1025580556;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90662527;"https://static.inaturalist.org/photos/149860022/original.jpg";2021;42.698649;-80.410115;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
90667255;"https://inaturalist-open-data.s3.amazonaws.com/photos/149868040/original.jpeg";2021;49.4003562927;11.17882061;"Asteraceae";"Asteraceae";TRUE;"Erigeron";"Erigeron";TRUE
90672564;"https://inaturalist-open-data.s3.amazonaws.com/photos/149875646/original.jpg";2021;50.1351669572;8.6991215419;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90679238;"https://inaturalist-open-data.s3.amazonaws.com/photos/149881707/original.jpeg";2021;43.7717687055;1.7955813497;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90691927;"https://inaturalist-open-data.s3.amazonaws.com/photos/149910419/original.jpeg";2021;47.3584844251;8.559957929;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
90754972;"https://static.inaturalist.org/photos/150020987/original.jpeg";2021;49.7035183476;9.2497204989;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90769255;"https://inaturalist-open-data.s3.amazonaws.com/photos/150045419/original.jpg";2021;41.2040545599;-86.7207561569;"Lamiaceae";"Lamiaceae";TRUE;"Monarda";"Monarda";TRUE
90881115;"https://static.inaturalist.org/photos/150245958/original.jpeg";2021;43.3497123717;0.0942068769;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90926854;"https://inaturalist-open-data.s3.amazonaws.com/photos/150326921/original.jpeg";2021;47.4942357909;19.0760527735;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
90954995;"https://inaturalist-open-data.s3.amazonaws.com/photos/150379292/original.jpeg";2021;38.0545149;-122.2295276;"Polygonaceae";"Polygonaceae";TRUE;"Eriogonum";"Eriogonum";TRUE
90983447;"https://inaturalist-open-data.s3.amazonaws.com/photos/150429741/original.jpeg";2021;47.9119566667;16.163845;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
90984803;"https://inaturalist-open-data.s3.amazonaws.com/photos/150433032/original.jpg";2021;48.7100412106;9.2076956333;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
91014440;"https://static.inaturalist.org/photos/150483711/original.jpg";2021;43.2725966667;-79.9710083333;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
91035219;"https://static.inaturalist.org/photos/150519804/original.jpeg";2021;47.4896029371;-122.3184004783;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
91059276;"https://inaturalist-open-data.s3.amazonaws.com/photos/150562520/original.jpeg";2021;40.6426435696;-73.9681564271;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
91142889;"https://static.inaturalist.org/photos/150712646/original.jpeg";2021;48.3317208561;16.3023068011;"Asteraceae";"Asteraceae";TRUE;"Eupatorium";"Eupatorium";TRUE
91301123;"https://inaturalist-open-data.s3.amazonaws.com/photos/150997045/original.jpg";2021;40.2100438765;-74.774211282;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
91353554;"https://static.inaturalist.org/photos/151081801/original.jpeg";2021;41.0536307845;-74.5684558815;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
91385781;"https://inaturalist-open-data.s3.amazonaws.com/photos/151151823/original.jpg";2021;48.0044132138;16.2718591372;"Amaryllidaceae";"Amaryllidaceae";TRUE;"Allium";"Allium";TRUE
91403653;"https://static.inaturalist.org/photos/151184146/original.jpg";2021;42.9826351324;-85.414179166;"Asteraceae";"Asteraceae";TRUE;"Eupatorium";"Eupatorium";TRUE
91441598;"https://inaturalist-open-data.s3.amazonaws.com/photos/151246909/original.jpeg";2021;50.0413224795;14.3644431721;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
91449138;"https://inaturalist-open-data.s3.amazonaws.com/photos/151267846/original.jpeg";2021;42.2412375143;-88.3161966875;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
91848710;"https://inaturalist-open-data.s3.amazonaws.com/photos/151990529/original.jpg";2021;43.1940166667;6.0091283333;"Araliaceae";"Araliaceae";TRUE;"Hedera";"Hedera";TRUE
92049525;"https://inaturalist-open-data.s3.amazonaws.com/photos/152350085/original.jpeg";2021;42.2663028507;-71.184215499;"Rosaceae";"Rosaceae";TRUE;"Spiraea";"Spiraea";TRUE
92158133;"https://static.inaturalist.org/photos/152544735/original.jpeg";2021;38.9716833333;-77.4052027778;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
92249753;"https://inaturalist-open-data.s3.amazonaws.com/photos/152712570/original.jpg";2021;43.1940572805;6.0091930407;"Araliaceae";"Araliaceae";TRUE;"Hedera";"Hedera";TRUE
92269282;"https://inaturalist-open-data.s3.amazonaws.com/photos/152749612/original.jpg";2021;47.513925555;7.7424275966;"Fabaceae";"Fabaceae";TRUE;"Melilotus";"Melilotus";TRUE
92362681;"https://inaturalist-open-data.s3.amazonaws.com/photos/152921047/original.jpg";2021;40.6426405508;-73.9681662444;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
92363991;"https://inaturalist-open-data.s3.amazonaws.com/photos/152923402/original.jpg";2021;40.6426374099;-73.9681693051;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
92398128;"https://inaturalist-open-data.s3.amazonaws.com/photos/152984413/original.jpg";2021;40.6426371882;-73.9681643976;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
92411653;"https://inaturalist-open-data.s3.amazonaws.com/photos/153007936/original.jpg";2021;42.4349733333;-71.4554416667;"Asteraceae";"Asteraceae";TRUE;"Euthamia";"Euthamia";TRUE
92464065;"https://static.inaturalist.org/photos/153103323/original.jpeg";2021;47.8990209674;1.8842632324;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
92589014;"https://inaturalist-open-data.s3.amazonaws.com/photos/153324225/original.jpg";2021;43.1941666667;6.0090616667;"Araliaceae";"Araliaceae";TRUE;"Hedera";"Hedera";TRUE
92680582;"https://inaturalist-open-data.s3.amazonaws.com/photos/153493815/original.jpg";2021;45.7279616667;4.834705;"Amaryllidaceae";"Amaryllidaceae";TRUE;"Allium";"Allium";TRUE
92830178;"https://inaturalist-open-data.s3.amazonaws.com/photos/153761446/original.jpg";2021;43.033476884;-76.1399037243;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
92842657;"https://inaturalist-open-data.s3.amazonaws.com/photos/153785244/original.jpg";2021;47.4955887978;7.640027381;"Asteraceae";"Asteraceae";TRUE;"Cirsium";"Cirsium";TRUE
92983894;"https://inaturalist-open-data.s3.amazonaws.com/photos/154031694/original.jpeg";2021;44.5902741753;-123.2672038227;"Apiaceae";"Apiaceae";TRUE;"Daucus";"Daucus";TRUE
93137850;"https://static.inaturalist.org/photos/154323235/original.jpeg";2021;44.7358269;-63.7928628;"Asteraceae";"Asteraceae";TRUE;"Anaphalis";"Anaphalis";TRUE
93246008;"https://inaturalist-open-data.s3.amazonaws.com/photos/154519395/original.jpg";2021;50.1710110323;8.6314443904;"Asteraceae";"Asteraceae";TRUE;"Cirsium";"Cirsium";TRUE
93347037;"https://inaturalist-open-data.s3.amazonaws.com/photos/154703307/original.jpeg";2021;46.8864785083;15.629133225;"Crassulaceae";"Crassulaceae";TRUE;"Hylotelephium";"Hylotelephium";TRUE
93570186;"https://inaturalist-open-data.s3.amazonaws.com/photos/155102185/original.jpg";2021;52.456736959;13.2997954784;"Asteraceae";"Asteraceae";TRUE;"Doellingeria";"Doellingeria";TRUE
93738567;"https://static.inaturalist.org/photos/155403100/original.jpg";2021;48.6994997875;2.5303524148;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
94064045;"https://inaturalist-open-data.s3.amazonaws.com/photos/155989367/original.jpg";2021;38.882761418;-94.9680813136;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
94101609;"https://inaturalist-open-data.s3.amazonaws.com/photos/156059485/original.jpeg";2021;43.313405012;-73.6645437777;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
94173779;"https://inaturalist-open-data.s3.amazonaws.com/photos/156189012/original.jpg";2021;40.6426349131;-73.9681655393;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
94200217;"https://inaturalist-open-data.s3.amazonaws.com/photos/156237656/original.jpeg";2021;41.7658522197;2.62616414;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
94270836;"https://inaturalist-open-data.s3.amazonaws.com/photos/156360352/original.jpeg";2021;43.7605585908;-79.2584241114;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
94337276;"https://inaturalist-open-data.s3.amazonaws.com/photos/156477094/original.jpg";2021;48.16217975;11.5026645278;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
94721669;"https://inaturalist-open-data.s3.amazonaws.com/photos/157163302/original.jpeg";2021;50.1248000039;8.6560283334;"Asteraceae";"Asteraceae";TRUE;"Euthamia";"Euthamia";TRUE
94825166;"https://inaturalist-open-data.s3.amazonaws.com/photos/157344565/original.jpeg";2021;40.7805299712;-73.9706726992;"Lamiaceae";"Lamiaceae";TRUE;"Pycnanthemum";"Pycnanthemum";TRUE
94865984;"https://inaturalist-open-data.s3.amazonaws.com/photos/157415275/original.jpg";2021;40.4572874995;-80.0053177511;"Asteraceae";"Asteraceae";TRUE;"Eupatorium";"Eupatorium";TRUE
94962503;"https://static.inaturalist.org/photos/157589202/original.jpeg";2021;42.0089350557;-74.1071859253;"Crassulaceae";"Crassulaceae";TRUE;"Hylotelephium";"Hylotelephium";TRUE
95486676;"https://inaturalist-open-data.s3.amazonaws.com/photos/158531011/original.jpeg";2021;40.1193680424;-74.212161834;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Euthamia";FALSE
95494847;"https://static.inaturalist.org/photos/158542788/original.jpg";2021;41.2031533333;-73.64058;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
96184874;"https://inaturalist-open-data.s3.amazonaws.com/photos/159762622/original.jpeg";2020;42.4324695247;-76.5325211034;"Ranunculaceae";"Ranunculaceae";TRUE;"Clematis";"Clematis";TRUE
96515653;"https://inaturalist-open-data.s3.amazonaws.com/photos/160348925/original.jpeg";2021;44.179472127;-123.2049779459;"Lamiaceae";"Lamiaceae";TRUE;"Mentha";"Mentha";TRUE
96519869;"https://inaturalist-open-data.s3.amazonaws.com/photos/160361740/original.jpeg";2021;29.5168630954;-95.5202087294;"Asteraceae";"Asteraceae";TRUE;"Eupatorium";"Eupatorium";TRUE
97147304;"https://inaturalist-open-data.s3.amazonaws.com/photos/161505010/original.jpg";2021;48.4126491667;11.7495038889;"Asteraceae";"Asteraceae";TRUE;"Solidago";"Solidago";TRUE
97209361;"https://inaturalist-open-data.s3.amazonaws.com/photos/161623548/original.jpeg";2021;31.9862383333;-95.8881566667;"Asteraceae";"Asteraceae";TRUE;"Mikania";"Mikania";TRUE
97211514;"https://inaturalist-open-data.s3.amazonaws.com/photos/161627407/original.jpeg";2021;31.9861466667;-95.88817;"Asteraceae";"Asteraceae";TRUE;"Mikania";"Mikania";TRUE
97297745;"https://inaturalist-open-data.s3.amazonaws.com/photos/161788724/original.jpeg";2021;45.4315586771;4.3872306123;"Apiaceae";"Apiaceae";TRUE;"Eryngium";"Eryngium";TRUE
